uid,previous_occupation_42,Previous_emp_type,retirement_age
39449,"csp_5_4","cond|1|6",65
39452,"csp_2_2","cond|2|1",60
39455,"csp_3_4","cond|1|6",62
39456,"csp_1_3","cond|2|2",60
39457,"csp_5_2","cond|1|6",60
39465,"csp_4_6","cond|1|6",55
39483,"csp_5_2","cond|1|6",60
39484,"csp_6_3","cond|1|6",57
39485,"csp_5_6","cond|1|5",65
39486,"csp_5_6","cond|1|5",55
39488,"csp_4_6","cond|1|6",60
39491,"csp_6_3","cond|1|6",65
39499,"csp_4_8","cond|1|6",65
39507,"csp_4_2","cond|1|6",65
39508,"csp_5_4","cond|1|6",58
39510,"csp_6_3","cond|1|6",63
39512,"csp_2_1","cond|2|2",54
39531,"csp_3_3","cond|1|6",56
39533,"csp_4_3","cond|1|6",60
39538,"csp_5_5","cond|1|6",60
39547,"csp_4_3","cond|1|6",60
39552,"csp_1_1","cond|2|1",61
39558,"csp_4_6","cond|1|6",60
39566,"csp_6_4","cond|1|6",56
39588,"csp_1_1","cond|2|1",60
39602,"csp_4_6","cond|1|5",55
39609,"csp_5_2","cond|1|5",65
39616,"csp_5_2","cond|1|6",60
39626,"csp_5_6","cond|1|6",59
39643,"csp_4_5","cond|1|6",60
39644,"csp_6_3","cond|1|6",60
39657,"csp_4_2","cond|1|6",60
39661,"csp_5_2","cond|1|6",60
39669,"csp_6_3","cond|1|6",65
39682,"csp_4_6","cond|1|6",58
39699,"csp_5_5","cond|1|5",60
39708,"csp_4_3","cond|1|6",60
39711,"csp_5_2","cond|1|6",60
39716,"csp_5_5","cond|1|6",60
39718,"csp_3_8","cond|1|6",65
39728,"csp_6_7","cond|1|6",61
39732,"csp_4_6","cond|1|6",60
39766,"csp_6_7","cond|1|6",58
39779,"csp_5_2","cond|1|6",56
39780,"csp_6_5","cond|1|6",65
39793,"csp_6_3","cond|1|6",60
39795,"csp_5_6","cond|1|6",65
39807,"csp_1_2","cond|2|1",55
39810,"csp_5_2","cond|1|6",60
39817,"csp_4_8","cond|1|6",60
39837,"csp_6_4","cond|1|6",60
39845,"csp_6_7","cond|1|6",65
39847,"csp_4_6","cond|1|6",60
39856,"csp_5_4","cond|1|3",60
39860,"csp_5_4","cond|1|6",64
39878,"csp_4_7","cond|2|1",60
39889,"csp_6_8","cond|1|6",60
39916,"csp_3_7","cond|1|6",64
39918,"csp_4_5","cond|1|6",60
39930,"csp_3_8","cond|1|6",56
39931,"csp_4_7","cond|2|1",56
39933,"csp_4_7","cond|1|6",54
39936,"csp_4_2","cond|2|1",60
39937,"csp_1_1","cond|2|1",60
39948,"csp_6_4","cond|1|6",59
39978,"csp_5_6","cond|1|2",56
39982,"csp_5_2","cond|1|6",60
39989,"csp_5_4","cond|1|6",60
40015,"csp_5_6","cond|1|6",64
40016,"csp_6_3","cond|1|6",64
40017,"csp_5_2","cond|1|6",64
40018,"csp_1_1","cond|2|1",60
40021,"csp_5_5","cond|1|6",60
40024,"csp_6_2","cond|1|6",60
40033,"csp_5_4","cond|1|6",65
40038,"csp_6_7","cond|1|6",60
40041,"csp_2_3","cond|2|2",65
40045,"csp_6_2","cond|1|6",64
40046,"csp_5_4","cond|1|6",64
40050,"csp_6_2","cond|1|6",59
40052,"csp_5_2","cond|1|6",56
40060,"csp_5_6","cond|1|5",60
40063,"csp_5_4","cond|1|6",60
40067,"csp_5_6","cond|1|6",56
40088,"csp_4_5","cond|1|6",55
40089,"csp_3_4","cond|1|6",61
40097,"csp_5_2","cond|1|6",60
40101,"csp_2_3","cond|2|2",60
40103,"csp_6_7","cond|1|5",64
40104,"csp_5_2","cond|1|6",60
40105,"csp_6_8","cond|1|6",56
40106,"csp_3_7","cond|1|6",60
40123,"csp_2_1","cond|2|1",65
40135,"csp_3_3","cond|1|6",57
40162,"csp_6_7","cond|1|6",65
40174,"csp_4_8","cond|1|6",60
40176,"csp_4_7","cond|1|6",60
40186,"csp_6_2","cond|1|6",60
40189,"csp_5_2","cond|1|6",63
40222,"csp_5_2","cond|1|6",55
40231,"csp_5_2","cond|1|6",63
40245,"csp_3_4","cond|1|6",62
40247,"csp_4_2","cond|1|6",62
40248,"csp_5_6","cond|1|6",60
40250,"csp_2_1","cond|2|2",56
40252,"csp_5_2","cond|1|6",63
40259,"csp_4_2","cond|1|6",65
40260,"csp_3_3","cond|1|6",52
40261,"csp_5_4","cond|1|6",63
40277,"csp_4_5","cond|1|6",65
40280,"csp_2_2","cond|2|2",60
40286,"csp_4_3","cond|2|1",60
40297,"csp_6_2","cond|1|6",60
40303,"csp_1_3","cond|2|2",60
40306,"csp_6_8","cond|1|6",57
40311,"csp_6_2","cond|1|6",58
40315,"csp_5_2","cond|1|6",60
40316,"csp_6_7","cond|1|5",60
40320,"csp_4_6","cond|1|6",62
40321,"csp_5_4","cond|1|5",60
40324,"csp_6_4","cond|1|5",60
40336,"csp_3_7","cond|1|6",65
40337,"csp_6_7","cond|1|6",59
40344,"csp_3_4","cond|1|6",60
40354,"csp_6_8","cond|1|3",64
40364,"csp_2_1","cond|2|1",63
40371,"csp_4_6","cond|1|6",60
40373,"csp_1_3","cond|2|2",53
40374,"csp_6_7","cond|1|6",65
40380,"csp_6_4","cond|1|6",65
40391,"csp_5_2","cond|1|6",60
40398,"csp_5_2","cond|1|6",60
40402,"csp_3_3","cond|1|6",56
40412,"csp_4_3","cond|1|6",60
40418,"csp_4_3","cond|1|6",60
40420,"csp_2_2","cond|2|2",60
40425,"csp_4_7","cond|1|6",60
40426,"csp_5_5","cond|1|2",57
40429,"csp_5_4","cond|1|6",59
40437,"csp_5_4","cond|1|6",62
40443,"csp_5_2","cond|1|6",60
40452,"csp_1_1","cond|2|1",63
40462,"csp_6_2","cond|1|6",60
40477,"csp_5_2","cond|1|6",65
40485,"csp_6_4","cond|1|6",64
40487,"csp_4_8","cond|1|6",56
40490,"csp_6_5","cond|1|6",59
40502,"csp_4_2","cond|1|6",60
40510,"csp_6_8","cond|1|6",61
40512,"csp_6_5","cond|1|6",63
40523,"csp_4_3","cond|1|3",60
40524,"csp_1_2","cond|2|1",60
40529,"csp_4_3","cond|1|6",60
40537,"csp_5_4","cond|1|5",60
40540,"csp_5_6","cond|1|6",60
40542,"csp_5_3","cond|1|6",63
40551,"csp_5_2","cond|1|6",65
40556,"csp_5_3","cond|1|6",60
40564,"csp_4_5","cond|1|6",57
40565,"csp_6_7","cond|1|6",60
40574,"csp_5_4","cond|1|6",60
40576,"csp_6_8","cond|1|6",64
40583,"csp_6_5","cond|1|6",62
40584,"csp_4_7","cond|2|1",60
40596,"csp_6_7","cond|1|6",60
40598,"csp_5_4","cond|1|6",60
40601,"csp_4_3","cond|1|6",60
40602,"csp_4_3","cond|1|5",62
40607,"csp_2_1","cond|2|3",65
40614,"csp_4_2","cond|1|6",65
40622,"csp_6_5","cond|1|6",65
40623,"csp_6_3","cond|1|6",65
40629,"csp_4_6","cond|1|6",60
40637,"csp_6_4","cond|1|6",60
40638,"csp_6_3","cond|1|6",60
40649,"csp_3_8","cond|1|6",60
40659,"csp_5_2","cond|1|6",65
40662,"csp_4_2","cond|1|6",65
40665,"csp_6_8","cond|1|6",64
40678,"csp_4_3","cond|1|6",60
40680,"csp_5_4","cond|1|6",60
40687,"csp_6_7","cond|1|6",60
40697,"csp_2_2","cond|2|1",65
40699,"csp_5_2","cond|1|6",63
40706,"csp_4_7","cond|1|6",54
40711,"csp_5_2","cond|1|3",62
40720,"csp_6_2","cond|1|5",60
40723,"csp_6_7","cond|1|5",56
40727,"csp_5_2","cond|1|6",56
40739,"csp_2_1","cond|2|2",60
40746,"csp_4_3","cond|2|2",57
40754,"csp_5_2","cond|1|6",64
40769,"csp_6_2","cond|1|6",53
40770,"csp_2_1","cond|2|1",60
40773,"csp_2_1","cond|2|1",60
40776,"csp_6_3","cond|1|6",65
40779,"csp_6_5","cond|1|6",60
40790,"csp_4_6","cond|1|6",55
40810,"csp_5_2","cond|1|6",60
40826,"csp_2_1","cond|2|1",56
40830,"csp_4_2","cond|1|6",60
40844,"csp_6_7","cond|1|6",63
40847,"csp_6_3","cond|1|6",65
40855,"csp_6_8","cond|1|6",60
40856,"csp_2_2","cond|2|2",60
40866,"csp_4_3","cond|1|6",64
40869,"csp_4_6","cond|1|6",63
40872,"csp_1_1","cond|2|1",55
40878,"csp_6_3","cond|1|6",60
40879,"csp_1_1","cond|2|1",60
40896,"csp_6_7","cond|1|6",55
40897,"csp_6_3","cond|1|6",58
40908,"csp_6_4","cond|1|6",60
40914,"csp_5_5","cond|1|6",60
40919,"csp_5_2","cond|1|6",60
40936,"csp_6_5","cond|1|6",60
40941,"csp_4_8","cond|1|6",60
40945,"csp_3_8","cond|1|6",64
40951,"csp_6_8","cond|1|6",60
40952,"csp_4_2","cond|1|6",59
40960,"csp_3_8","cond|1|6",60
40970,"csp_4_3","cond|1|6",60
40974,"csp_3_1","cond|2|2",60
40975,"csp_2_1","cond|2|2",60
40981,"csp_6_8","cond|1|6",60
41000,"csp_3_7","cond|1|5",60
41005,"csp_6_7","cond|1|6",60
41007,"csp_2_1","cond|2|2",60
41011,"csp_4_2","cond|1|6",60
41016,"csp_6_7","cond|1|6",60
41034,"csp_5_2","cond|1|6",60
41042,"csp_4_6","cond|1|6",58
41044,"csp_5_6","cond|1|5",65
41045,"csp_6_2","cond|1|6",60
41053,"csp_6_2","cond|1|6",64
41065,"csp_5_4","cond|1|6",57
41073,"csp_3_7","cond|1|6",60
41080,"csp_5_4","cond|1|6",60
41087,"csp_4_7","cond|1|6",64
41088,"csp_4_6","cond|1|6",55
41109,"csp_6_4","cond|1|6",60
41123,"csp_3_8","cond|1|6",63
41126,"csp_4_7","cond|1|6",60
41128,"csp_6_3","cond|1|6",60
41155,"csp_5_4","cond|1|6",60
41159,"csp_3_8","cond|1|6",60
41160,"csp_5_2","cond|1|6",62
41166,"csp_1_1","cond|2|1",62
41171,"csp_4_5","cond|1|5",57
41172,"csp_6_7","cond|1|6",60
41176,"csp_1_1","cond|2|1",60
41185,"csp_2_2","cond|2|2",60
41208,"csp_4_6","cond|1|6",60
41213,"csp_4_3","cond|1|5",60
41218,"csp_4_8","cond|1|6",60
41222,"csp_1_1","cond|2|1",60
41226,"csp_4_6","cond|1|6",60
41232,"csp_6_8","cond|1|6",60
41235,"csp_5_2","cond|1|6",57
41236,"csp_3_7","cond|1|6",63
41238,"csp_6_8","cond|1|6",60
41242,"csp_5_6","cond|1|6",55
41243,"csp_2_1","cond|2|1",65
41255,"csp_4_6","cond|1|6",65
41260,"csp_4_2","cond|1|6",59
41261,"csp_1_1","cond|2|2",60
41266,"csp_6_4","cond|1|6",60
41269,"csp_6_8","cond|1|6",65
41276,"csp_6_2","cond|1|6",60
41280,"csp_4_6","cond|1|6",60
41285,"csp_4_2","cond|1|6",65
41288,"csp_5_6","cond|1|6",60
41297,"csp_6_7","cond|1|6",60
41306,"csp_4_3","cond|1|6",60
41309,"csp_5_5","cond|1|6",60
41328,"csp_6_9","cond|1|6",60
41336,"csp_4_2","cond|1|6",55
41338,"csp_4_3","cond|2|1",56
41345,"csp_5_2","cond|1|6",63
41355,"csp_4_7","cond|1|6",57
41362,"csp_2_2","cond|2|2",65
41366,"csp_5_6","cond|1|6",60
41371,"csp_5_6","cond|1|6",65
41383,"csp_3_7","cond|1|6",60
41384,"csp_5_2","cond|1|6",65
41394,"csp_2_1","cond|2|1",57
41398,"csp_5_6","cond|1|6",60
41404,"csp_2_1","cond|2|1",60
41408,"csp_6_2","cond|1|6",59
41411,"csp_6_3","cond|1|6",58
41417,"csp_6_4","cond|1|6",60
41425,"csp_6_4","cond|1|6",62
41430,"csp_4_6","cond|1|6",60
41433,"csp_6_7","cond|1|6",55
41446,"csp_5_4","cond|1|6",63
41450,"csp_1_1","cond|2|2",57
41453,"csp_5_6","cond|1|6",65
41458,"csp_6_2","cond|1|6",60
41471,"csp_5_6","cond|1|5",60
41473,"csp_1_3","cond|2|2",64
41477,"csp_5_2","cond|1|6",60
41485,"csp_5_5","cond|1|6",60
41489,"csp_4_8","cond|1|6",58
41490,"csp_3_7","cond|1|6",56
41498,"csp_3_3","cond|1|6",60
41504,"csp_1_1","cond|2|1",60
41516,"csp_3_7","cond|1|6",56
41520,"csp_1_1","cond|2|1",60
41521,"csp_3_7","cond|1|6",63
41522,"csp_6_2","cond|1|6",60
41538,"csp_5_2","cond|1|6",61
41546,"csp_5_2","cond|1|6",60
41548,"csp_2_1","cond|2|1",63
41554,"csp_6_8","cond|1|6",64
41556,"csp_5_2","cond|1|2",60
41557,"csp_5_2","cond|1|6",60
41562,"csp_4_6","cond|1|6",56
41567,"csp_1_1","cond|2|1",65
41573,"csp_4_6","cond|1|6",65
41574,"csp_3_8","cond|1|6",61
41584,"csp_4_6","cond|1|6",62
41601,"csp_6_3","cond|1|6",64
41603,"csp_6_2","cond|1|6",64
41608,"csp_5_2","cond|1|6",60
41611,"csp_5_5","cond|1|6",55
41624,"csp_4_6","cond|1|6",60
41641,"csp_1_3","cond|2|2",65
41646,"csp_3_8","cond|1|6",60
41651,"csp_6_8","cond|1|6",58
41658,"csp_6_7","cond|1|6",63
41670,"csp_3_7","cond|1|6",60
41671,"csp_3_8","cond|1|6",55
41683,"csp_4_3","cond|1|6",65
41690,"csp_1_1","cond|2|1",60
41694,"csp_6_7","cond|1|6",59
41698,"csp_4_2","cond|2|1",60
41703,"csp_6_5","cond|1|6",64
41705,"csp_4_3","cond|1|6",60
41706,"csp_5_5","cond|1|6",60
41707,"csp_2_2","cond|2|2",60
41711,"csp_5_4","cond|1|6",60
41721,"csp_1_3","cond|2|2",65
41722,"csp_6_4","cond|1|6",60
41723,"csp_3_8","cond|1|6",59
41724,"csp_1_1","cond|2|1",65
41726,"csp_6_7","cond|1|6",60
41729,"csp_5_6","cond|1|6",60
41730,"csp_6_7","cond|1|6",60
41732,"csp_5_6","cond|1|6",60
41739,"csp_3_7","cond|1|6",60
41740,"csp_5_2","cond|1|6",60
41741,"csp_5_6","cond|1|6",60
41743,"csp_6_9","cond|1|5",65
41745,"csp_5_4","cond|1|6",61
41752,"csp_4_8","cond|1|6",60
41754,"csp_1_1","cond|2|1",60
41774,"csp_4_6","cond|1|6",60
41785,"csp_6_2","cond|1|6",60
41794,"csp_2_1","cond|2|1",65
41796,"csp_4_6","cond|1|6",65
41809,"csp_4_7","cond|1|6",52
41813,"csp_5_6","cond|1|6",60
41817,"csp_4_7","cond|1|6",60
41818,"csp_5_6","cond|1|6",60
41819,"csp_3_4","cond|1|6",62
41821,"csp_5_2","cond|1|6",55
41825,"csp_5_4","cond|1|6",63
41826,"csp_2_2","cond|2|2",60
41828,"csp_3_1","cond|2|2",59
41831,"csp_6_8","cond|1|6",65
41832,"csp_5_2","cond|1|6",61
41833,"csp_1_1","cond|2|1",60
41835,"csp_4_3","cond|1|6",60
41845,"csp_5_5","cond|1|6",60
41850,"csp_5_5","cond|1|6",60
41858,"csp_6_4","cond|1|6",60
41862,"csp_1_1","cond|2|1",60
41867,"csp_6_7","cond|1|6",60
41872,"csp_3_7","cond|1|6",60
41888,"csp_2_2","cond|2|1",60
41898,"csp_6_7","cond|1|2",61
41910,"csp_5_2","cond|1|6",60
41913,"csp_4_3","cond|2|1",60
41920,"csp_4_3","cond|1|6",59
41921,"csp_2_1","cond|2|2",63
41924,"csp_6_8","cond|1|6",60
41933,"csp_4_3","cond|1|6",65
41938,"csp_3_8","cond|1|5",59
41941,"csp_1_3","cond|2|2",64
41942,"csp_5_6","cond|1|5",67
41953,"csp_6_2","cond|1|6",60
41954,"csp_5_2","cond|1|6",64
41956,"csp_4_6","cond|1|6",60
41967,"csp_6_3","cond|1|6",65
41980,"csp_4_5","cond|1|6",60
41981,"csp_3_1","cond|2|1",60
41993,"csp_2_1","cond|2|1",61
42004,"csp_4_5","cond|1|6",64
42008,"csp_6_8","cond|1|6",57
42016,"csp_6_2","cond|1|6",60
42018,"csp_1_1","cond|2|2",60
42020,"csp_4_5","cond|1|6",59
42024,"csp_2_1","cond|2|2",65
42029,"csp_6_3","cond|1|6",60
42031,"csp_5_4","cond|1|6",60
42033,"csp_4_7","cond|1|6",60
42037,"csp_5_4","cond|1|6",65
42046,"csp_4_3","cond|1|5",58
42053,"csp_5_6","cond|1|6",60
42063,"csp_5_4","cond|1|6",65
42065,"csp_5_5","cond|1|6",60
42073,"csp_6_2","cond|1|6",60
42076,"csp_5_2","cond|1|6",60
42080,"csp_5_4","cond|1|6",60
42083,"csp_1_3","cond|2|2",60
42085,"csp_5_5","cond|1|6",61
42108,"csp_5_5","cond|1|6",56
42112,"csp_4_7","cond|1|6",58
42120,"csp_6_7","cond|1|6",58
42121,"csp_5_2","cond|1|6",57
42122,"csp_4_6","cond|1|6",59
42131,"csp_6_3","cond|1|6",61
42133,"csp_4_6","cond|1|6",56
42157,"csp_2_1","cond|2|1",60
42167,"csp_4_6","cond|1|6",60
42183,"csp_6_3","cond|1|6",55
42187,"csp_6_5","cond|1|6",60
42192,"csp_6_3","cond|1|5",58
42198,"csp_4_3","cond|1|6",57
42204,"csp_6_3","cond|1|6",65
42216,"csp_6_5","cond|1|6",61
42220,"csp_1_1","cond|2|1",54
42223,"csp_4_7","cond|1|6",59
42228,"csp_5_2","cond|1|6",60
42253,"csp_5_4","cond|1|6",65
42258,"csp_3_3","cond|1|6",60
42264,"csp_6_3","cond|1|6",65
42270,"csp_4_7","cond|1|6",60
42302,"csp_5_2","cond|1|6",62
42308,"csp_5_2","cond|1|6",60
42314,"csp_2_3","cond|2|2",66
42318,"csp_2_3","cond|2|2",61
42322,"csp_6_4","cond|1|6",64
42326,"csp_5_6","cond|1|6",60
42331,"csp_5_2","cond|1|6",65
42348,"csp_5_6","cond|1|6",60
42353,"csp_4_2","cond|1|5",60
42365,"csp_2_2","cond|2|1",60
42370,"csp_1_2","cond|2|1",56
42372,"csp_5_6","cond|1|2",60
42379,"csp_5_4","cond|1|6",60
42381,"csp_4_7","cond|1|6",60
42382,"csp_4_7","cond|1|6",60
42392,"csp_2_3","cond|2|2",60
42404,"csp_5_2","cond|1|6",65
42411,"csp_1_2","cond|2|1",60
42413,"csp_1_3","cond|2|2",62
42416,"csp_6_7","cond|1|6",60
42419,"csp_6_8","cond|1|6",60
42427,"csp_4_5","cond|1|6",60
42428,"csp_3_3","cond|1|6",60
42433,"csp_6_5","cond|1|6",64
42434,"csp_3_3","cond|1|6",65
42435,"csp_5_2","cond|1|6",60
42443,"csp_1_1","cond|2|2",60
42452,"csp_1_1","cond|2|1",61
42453,"csp_4_2","cond|1|6",60
42461,"csp_5_6","cond|1|6",60
42463,"csp_6_3","cond|1|6",60
42485,"csp_5_4","cond|1|6",61
42493,"csp_1_1","cond|2|1",60
42496,"csp_5_6","cond|1|6",60
42517,"csp_5_2","cond|1|6",60
42518,"csp_4_3","cond|1|6",60
42527,"csp_5_2","cond|1|6",60
42529,"csp_6_4","cond|1|6",50
42547,"csp_6_5","cond|1|6",60
42550,"csp_4_5","cond|1|6",60
42551,"csp_4_6","cond|1|6",58
42568,"csp_5_6","cond|1|6",57
42575,"csp_1_3","cond|2|2",58
42583,"csp_6_8","cond|1|6",60
42610,"csp_5_6","cond|1|6",60
42616,"csp_5_2","cond|1|6",60
42620,"csp_5_6","cond|1|6",60
42630,"csp_4_2","cond|1|6",60
42632,"csp_5_2","cond|1|6",55
42634,"csp_5_4","cond|1|6",60
42654,"csp_4_6","cond|1|6",65
42661,"csp_1_1","cond|2|1",62
42664,"csp_6_7","cond|1|6",55
42668,"csp_1_1","cond|2|1",55
42671,"csp_6_3","cond|1|6",62
42675,"csp_6_3","cond|1|6",60
42679,"csp_6_3","cond|1|6",60
42691,"csp_5_2","cond|1|6",60
42706,"csp_2_1","cond|2|2",65
42719,"csp_1_1","cond|2|1",61
42721,"csp_4_6","cond|1|6",61
42724,"csp_5_2","cond|1|6",62
42730,"csp_3_8","cond|1|6",64
42732,"csp_6_3","cond|1|2",65
42733,"csp_3_3","cond|1|6",60
42736,"csp_1_1","cond|2|1",65
42744,"csp_6_4","cond|1|5",60
42748,"csp_3_5","cond|1|6",65
42752,"csp_5_5","cond|1|6",60
42756,"csp_3_4","cond|1|5",60
42767,"csp_2_2","cond|2|2",60
42768,"csp_4_5","cond|1|6",60
42770,"csp_5_5","cond|1|6",65
42776,"csp_5_2","cond|1|6",60
42778,"csp_6_7","cond|1|6",65
42779,"csp_5_4","cond|1|6",60
42781,"csp_5_6","cond|1|6",60
42793,"csp_6_9","cond|1|6",60
42796,"csp_6_8","cond|1|6",65
42797,"csp_5_6","cond|1|6",60
42801,"csp_4_2","cond|1|6",60
42809,"csp_6_3","cond|1|6",60
42814,"csp_6_3","cond|1|6",54
42824,"csp_6_3","cond|1|6",60
42825,"csp_5_3","cond|1|6",54
42832,"csp_4_8","cond|1|6",60
42834,"csp_6_7","cond|1|6",53
42838,"csp_5_4","cond|1|6",64
42850,"csp_6_2","cond|1|6",60
42852,"csp_4_6","cond|2|1",59
42891,"csp_6_7","cond|1|6",66
42894,"csp_3_7","cond|1|6",65
42902,"csp_6_3","cond|1|6",59
42910,"csp_4_5","cond|1|6",65
42911,"csp_1_1","cond|2|1",56
42924,"csp_6_3","cond|1|5",63
42926,"csp_4_5","cond|1|6",65
42950,"csp_2_2","cond|2|1",60
42973,"csp_4_5","cond|1|6",57
42977,"csp_5_6","cond|1|6",63
42985,"csp_4_6","cond|1|6",60
42992,"csp_4_2","cond|1|6",60
42995,"csp_4_3","cond|2|1",60
42996,"csp_3_8","cond|1|6",60
43002,"csp_4_2","cond|1|5",63
43008,"csp_6_2","cond|1|6",65
43012,"csp_4_7","cond|1|6",60
43017,"csp_5_2","cond|1|6",55
43022,"csp_3_7","cond|1|6",60
43025,"csp_5_5","cond|1|6",65
43031,"csp_4_7","cond|1|6",60
43036,"csp_5_3","cond|1|6",60
43039,"csp_6_8","cond|1|6",54
43043,"csp_1_1","cond|2|1",61
43048,"csp_3_8","cond|1|6",60
43055,"csp_6_4","cond|1|6",62
43057,"csp_1_1","cond|2|1",60
43060,"csp_6_4","cond|1|5",65
43069,"csp_4_7","cond|1|6",59
43073,"csp_1_1","cond|2|1",60
43086,"csp_1_1","cond|2|1",61
43095,"csp_4_3","cond|1|6",65
43099,"csp_6_2","cond|1|6",57
43100,"csp_5_2","cond|1|6",62
43110,"csp_6_8","cond|1|6",61
43119,"csp_6_9","cond|1|6",57
43121,"csp_5_2","cond|1|6",60
43122,"csp_4_6","cond|1|6",60
43124,"csp_4_5","cond|1|6",60
43128,"csp_5_2","cond|1|6",60
43133,"csp_2_2","cond|2|1",60
43158,"csp_4_6","cond|1|6",60
43167,"csp_6_2","cond|1|6",60
43181,"csp_2_1","cond|2|2",65
43186,"csp_4_5","cond|1|6",65
43187,"csp_5_5","cond|1|6",62
43198,"csp_5_2","cond|1|6",60
43201,"csp_5_2","cond|1|6",60
43205,"csp_6_9","cond|1|6",60
43214,"csp_5_4","cond|1|6",60
43223,"csp_1_1","cond|2|1",60
43227,"csp_4_3","cond|1|6",66
43247,"csp_5_4","cond|1|6",60
43260,"csp_6_4","cond|1|5",60
43274,"csp_6_9","cond|1|5",58
43293,"csp_5_2","cond|1|6",60
43312,"csp_5_6","cond|1|6",60
43316,"csp_5_2","cond|1|6",65
43318,"csp_5_4","cond|1|6",57
43330,"csp_4_5","cond|1|6",65
43333,"csp_6_3","cond|1|5",62
43338,"csp_5_2","cond|1|5",58
43341,"csp_3_7","cond|1|6",63
43342,"csp_4_6","cond|1|6",60
43356,"csp_6_4","cond|1|6",57
43369,"csp_2_2","cond|2|1",60
43380,"csp_4_6","cond|1|6",63
43382,"csp_5_2","cond|1|6",60
43400,"csp_4_8","cond|1|6",60
43401,"csp_2_2","cond|2|1",60
43404,"csp_6_5","cond|1|6",63
43405,"csp_2_1","cond|2|2",58
43411,"csp_5_2","cond|1|6",65
43421,"csp_6_4","cond|1|6",57
43434,"csp_5_2","cond|1|6",60
43438,"csp_4_2","cond|1|6",60
43447,"csp_1_1","cond|2|1",60
43454,"csp_5_2","cond|1|6",60
43462,"csp_6_2","cond|1|6",54
43464,"csp_4_3","cond|2|1",58
43465,"csp_4_8","cond|1|6",59
43484,"csp_5_4","cond|1|6",65
43485,"csp_2_1","cond|2|1",60
43497,"csp_4_6","cond|1|6",60
43498,"csp_5_5","cond|1|6",65
43502,"csp_6_7","cond|1|6",57
43503,"csp_6_5","cond|1|2",59
43507,"csp_6_3","cond|1|5",64
43528,"csp_6_3","cond|1|6",60
43534,"csp_6_3","cond|1|6",59
43539,"csp_2_1","cond|2|2",62
43543,"csp_1_2","cond|2|1",60
43556,"csp_5_4","cond|1|6",60
43557,"csp_3_1","cond|2|2",60
43568,"csp_4_6","cond|1|6",57
43586,"csp_4_6","cond|1|6",60
43597,"csp_5_5","cond|1|6",55
43602,"csp_5_6","cond|1|6",54
43617,"csp_3_5","cond|1|6",55
43618,"csp_2_1","cond|2|1",65
43622,"csp_1_1","cond|2|1",60
43624,"csp_5_5","cond|1|6",60
43626,"csp_5_4","cond|1|6",65
43629,"csp_5_6","cond|1|5",60
43635,"csp_4_6","cond|1|6",59
43645,"csp_5_2","cond|1|5",60
43649,"csp_4_6","cond|1|6",65
43650,"csp_2_3","cond|2|2",60
43654,"csp_5_6","cond|1|6",60
43657,"csp_5_2","cond|1|6",64
43669,"csp_2_2","cond|2|1",64
43670,"csp_5_4","cond|1|6",60
43672,"csp_1_1","cond|2|1",60
43674,"csp_4_6","cond|1|6",57
43688,"csp_4_7","cond|1|6",60
43694,"csp_5_6","cond|1|6",60
43705,"csp_2_2","cond|2|1",60
43709,"csp_3_7","cond|1|6",60
43711,"csp_4_6","cond|1|6",60
43719,"csp_4_5","cond|1|6",56
43723,"csp_5_6","cond|1|6",65
43726,"csp_5_2","cond|1|6",60
43727,"csp_3_1","cond|2|1",55
43740,"csp_6_3","cond|1|6",57
43755,"csp_6_8","cond|1|6",60
43761,"csp_5_4","cond|1|6",61
43774,"csp_6_2","cond|1|5",64
43779,"csp_6_7","cond|1|6",62
43785,"csp_6_7","cond|1|2",60
43788,"csp_1_1","cond|2|1",60
43795,"csp_4_3","cond|2|1",60
43802,"csp_6_2","cond|1|6",60
43810,"csp_6_7","cond|1|6",60
43811,"csp_5_4","cond|1|6",65
43817,"csp_1_3","cond|2|2",60
43819,"csp_5_2","cond|1|6",60
43822,"csp_6_7","cond|1|6",61
43826,"csp_6_7","cond|1|6",54
43839,"csp_4_2","cond|1|5",60
43840,"csp_6_2","cond|1|6",56
43841,"csp_5_6","cond|1|5",65
43848,"csp_6_8","cond|1|6",60
43853,"csp_6_3","cond|1|6",60
43866,"csp_4_6","cond|1|6",60
43872,"csp_3_8","cond|1|6",60
43876,"csp_5_2","cond|1|6",60
43878,"csp_4_2","cond|1|6",56
43910,"csp_5_2","cond|1|6",59
43911,"csp_2_2","cond|2|2",60
43919,"csp_2_2","cond|2|1",60
43921,"csp_6_4","cond|1|6",57
43922,"csp_5_6","cond|1|6",60
43935,"csp_5_4","cond|1|6",65
43938,"csp_3_4","cond|1|6",60
43943,"csp_5_2","cond|1|6",59
43947,"csp_4_3","cond|1|6",60
43960,"csp_5_6","cond|1|6",57
43961,"csp_6_3","cond|1|2",60
43969,"csp_6_7","cond|1|6",60
43977,"csp_2_3","cond|2|2",60
43983,"csp_4_6","cond|1|6",61
43986,"csp_5_4","cond|1|6",59
43993,"csp_5_5","cond|1|6",60
43994,"csp_5_6","cond|1|6",60
44010,"csp_4_3","cond|1|6",57
44013,"csp_4_2","cond|1|6",60
44015,"csp_5_2","cond|1|6",53
44027,"csp_5_2","cond|1|6",63
44028,"csp_6_4","cond|1|5",64
44031,"csp_2_3","cond|2|2",60
