uid,Emp_type
60014,"cond|2|1"
60015,"cond|1|6"
60017,"cond|1|6"
60020,"cond|1|6"
60024,"cond|1|6"
60025,"cond|1|6"
60027,"cond|1|6"
60032,"cond|1|6"
60039,"cond|1|1"
60055,"cond|1|6"
60057,"cond|2|2"
60061,"cond|1|6"
60065,"cond|1|6"
60070,"cond|1|6"
60074,"cond|1|6"
60076,"cond|1|6"
60077,"cond|1|2"
60081,"cond|1|6"
60086,"cond|1|6"
60087,"cond|2|1"
60092,"cond|2|2"
60103,"cond|1|6"
60106,"cond|1|6"
60108,"cond|1|6"
60109,"cond|1|6"
60112,"cond|1|6"
60113,"cond|1|6"
60118,"cond|1|6"
60125,"cond|1|6"
60130,"cond|1|6"
60131,"cond|1|6"
60132,"cond|1|6"
60133,"cond|2|1"
60138,"cond|1|2"
60145,"cond|1|6"
60149,"cond|1|6"
60153,"cond|1|6"
60173,"cond|1|5"
60177,"cond|1|6"
60178,"cond|1|6"
60183,"cond|1|3"
60187,"cond|2|1"
60197,"cond|1|6"
60202,"cond|1|6"
60224,"cond|1|6"
60231,"cond|1|6"
60233,"cond|1|6"
60242,"cond|1|5"
60243,"cond|1|6"
60252,"cond|1|6"
60256,"cond|1|6"
60262,"cond|1|6"
60264,"cond|1|6"
60268,"cond|1|6"
60273,"cond|1|6"
60282,"cond|2|1"
60284,"cond|2|1"
60295,"cond|1|6"
60296,"cond|1|6"
60297,"cond|1|6"
60299,"cond|1|6"
60301,"cond|1|6"
60303,"cond|1|6"
60313,"cond|1|6"
60315,"cond|1|6"
60318,"cond|1|6"
60326,"cond|1|6"
60327,"cond|2|1"
60328,"cond|1|6"
60331,"cond|1|6"
60333,"cond|1|6"
60334,"cond|1|6"
60341,"cond|1|6"
60343,"cond|1|5"
60356,"cond|1|6"
60360,"cond|1|6"
60361,"cond|2|2"
60362,"cond|2|1"
60376,"cond|1|5"
60377,"cond|1|6"
60380,"cond|1|6"
60383,"cond|1|5"
60384,"cond|1|6"
60385,"cond|1|6"
60392,"cond|1|6"
60394,"cond|2|2"
60414,"cond|1|6"
60417,"cond|1|6"
60420,"cond|1|6"
60423,"cond|1|6"
60427,"cond|1|6"
60430,"cond|2|2"
60432,"cond|1|6"
60435,"cond|1|5"
60436,"cond|2|2"
60442,"cond|1|6"
60444,"cond|1|6"
60445,"cond|2|2"
60446,"cond|2|1"
60450,"cond|2|2"
60456,"cond|1|5"
60463,"cond|1|5"
60465,"cond|1|6"
60472,"cond|1|3"
60473,"cond|1|6"
60483,"cond|1|6"
60484,"cond|1|5"
60485,"cond|2|2"
60491,"cond|1|5"
60492,"cond|2|2"
60497,"cond|2|1"
60500,"cond|1|1"
60501,"cond|1|6"
60503,"cond|1|6"
60508,"cond|1|6"
60512,"cond|1|6"
60522,"cond|1|6"
60526,"cond|1|6"
60527,"cond|2|1"
60536,"cond|1|6"
60553,"cond|1|6"
60557,"cond|1|6"
60559,"cond|1|6"
60561,"cond|1|6"
60570,"cond|1|6"
60579,"cond|1|5"
60580,"cond|1|6"
60584,"cond|1|6"
60593,"cond|1|6"
60597,"cond|1|6"
60598,"cond|1|6"
60604,"cond|1|6"
60615,"cond|1|6"
60621,"cond|1|6"
60622,"cond|1|6"
60623,"cond|1|6"
60628,"cond|1|5"
60632,"cond|1|6"
60634,"cond|1|6"
60635,"cond|1|6"
60637,"cond|2|3"
60638,"cond|2|1"
60651,"cond|1|6"
60652,"cond|1|6"
60657,"cond|1|6"
60672,"cond|2|2"
60676,"cond|2|2"
60695,"cond|1|6"
60707,"cond|2|2"
60719,"cond|1|6"
60720,"cond|1|6"
60726,"cond|2|1"
60728,"cond|1|5"
60731,"cond|1|6"
60740,"cond|2|1"
60742,"cond|1|2"
60746,"cond|2|2"
60749,"cond|2|1"
60751,"cond|1|6"
60752,"cond|1|6"
60761,"cond|1|6"
60764,"cond|1|1"
60767,"cond|1|6"
60772,"cond|1|6"
60773,"cond|1|6"
60775,"cond|1|6"
60789,"cond|1|6"
60797,"cond|1|6"
60802,"cond|1|5"
60808,"cond|1|6"
60810,"cond|1|6"
60811,"cond|1|6"
60813,"cond|2|1"
60814,"cond|1|6"
60822,"cond|1|6"
60827,"cond|1|6"
60830,"cond|1|5"
60840,"cond|1|6"
60844,"cond|1|5"
60850,"cond|1|6"
60853,"cond|1|4"
60868,"cond|2|2"
60872,"cond|1|6"
60878,"cond|1|6"
60879,"cond|1|6"
60880,"cond|1|6"
60882,"cond|1|6"
60897,"cond|1|6"
60906,"cond|1|6"
60908,"cond|1|6"
60909,"cond|1|6"
60917,"cond|1|6"
60926,"cond|1|6"
60930,"cond|1|6"
60934,"cond|1|6"
60942,"cond|1|6"
60950,"cond|1|5"
60953,"cond|1|5"
60957,"cond|1|6"
60962,"cond|2|3"
60966,"cond|1|6"
60968,"cond|1|6"
60970,"cond|1|2"
60975,"cond|2|1"
60980,"cond|1|3"
60984,"cond|1|6"
60987,"cond|2|2"
60989,"cond|1|6"
60990,"cond|1|6"
61016,"cond|1|6"
61020,"cond|1|6"
61022,"cond|1|6"
61027,"cond|1|6"
61028,"cond|1|5"
61030,"cond|2|2"
61031,"cond|2|1"
61038,"cond|1|6"
61039,"cond|1|6"
61051,"cond|1|6"
61052,"cond|1|6"
61053,"cond|1|6"
61057,"cond|1|6"
61060,"cond|1|6"
61072,"cond|1|6"
61074,"cond|1|6"
61077,"cond|1|6"
61100,"cond|1|6"
61104,"cond|1|6"
61106,"cond|2|1"
61107,"cond|1|6"
61108,"cond|2|1"
61110,"cond|1|6"
61112,"cond|1|6"
61113,"cond|1|6"
61115,"cond|1|5"
61119,"cond|1|6"
61120,"cond|1|6"
61121,"cond|1|6"
61122,"cond|1|6"
61124,"cond|1|6"
61125,"cond|1|5"
61131,"cond|1|6"
61141,"cond|1|6"
61147,"cond|1|6"
61149,"cond|2|1"
61152,"cond|2|2"
61153,"cond|1|6"
61166,"cond|1|5"
61170,"cond|2|1"
61173,"cond|1|6"
61174,"cond|2|1"
61178,"cond|1|6"
61182,"cond|2|2"
61188,"cond|2|1"
61196,"cond|1|6"
61217,"cond|1|1"
61226,"cond|1|6"
61229,"cond|1|6"
61234,"cond|1|6"
61238,"cond|1|6"
61243,"cond|1|6"
61249,"cond|1|6"
61254,"cond|1|6"
61255,"cond|1|6"
61257,"cond|1|6"
61263,"cond|1|6"
61266,"cond|1|6"
61268,"cond|2|2"
61271,"cond|1|6"
61281,"cond|1|1"
61287,"cond|1|6"
61299,"cond|1|6"
61302,"cond|1|6"
61308,"cond|1|6"
61324,"cond|1|6"
61325,"cond|1|6"
61327,"cond|1|5"
61329,"cond|1|6"
61332,"cond|1|6"
61335,"cond|1|6"
61337,"cond|1|6"
61338,"cond|1|6"
61339,"cond|2|2"
61342,"cond|1|6"
61345,"cond|1|6"
61347,"cond|1|5"
61348,"cond|2|1"
61350,"cond|1|6"
61351,"cond|1|5"
61352,"cond|1|6"
61354,"cond|1|1"
61358,"cond|1|6"
61359,"cond|1|6"
61367,"cond|1|6"
61369,"cond|1|6"
61370,"cond|2|1"
61371,"cond|1|6"
61381,"cond|1|6"
61382,"cond|1|6"
61384,"cond|1|6"
61392,"cond|1|6"
61395,"cond|1|6"
61401,"cond|1|6"
61405,"cond|1|6"
61407,"cond|1|5"
61412,"cond|1|6"
61415,"cond|1|6"
61420,"cond|1|6"
61421,"cond|1|6"
61424,"cond|2|2"
61426,"cond|1|6"
61430,"cond|2|2"
61432,"cond|2|2"
61437,"cond|1|6"
61439,"cond|1|6"
61440,"cond|1|6"
61442,"cond|1|5"
61444,"cond|1|6"
61449,"cond|1|1"
61451,"cond|1|1"
61452,"cond|1|5"
61453,"cond|1|6"
61463,"cond|1|5"
61466,"cond|2|2"
61468,"cond|1|6"
61473,"cond|1|6"
61477,"cond|1|6"
61481,"cond|1|5"
61491,"cond|1|6"
61497,"cond|2|1"
61500,"cond|1|6"
61506,"cond|1|6"
61510,"cond|1|6"
61515,"cond|1|6"
61522,"cond|1|6"
61526,"cond|1|6"
61531,"cond|1|5"
61534,"cond|1|6"
61538,"cond|1|6"
61542,"cond|2|1"
61544,"cond|1|6"
61545,"cond|1|6"
61546,"cond|1|2"
61547,"cond|1|6"
61563,"cond|1|6"
61566,"cond|1|6"
61568,"cond|1|6"
61569,"cond|1|6"
61570,"cond|1|6"
61573,"cond|1|1"
61574,"cond|1|6"
61575,"cond|1|6"
61577,"cond|1|6"
61581,"cond|1|6"
61585,"cond|1|6"
61588,"cond|1|6"
61595,"cond|1|6"
61607,"cond|1|6"
61609,"cond|1|6"
61616,"cond|1|5"
61617,"cond|1|6"
61619,"cond|1|6"
61622,"cond|1|6"
61629,"cond|2|1"
61635,"cond|1|6"
61639,"cond|1|6"
61642,"cond|1|6"
61644,"cond|2|2"
61653,"cond|1|5"
61655,"cond|1|2"
61656,"cond|1|6"
61658,"cond|1|6"
61659,"cond|1|6"
61661,"cond|1|6"
61663,"cond|1|6"
61665,"cond|1|5"
61671,"cond|1|6"
61676,"cond|1|6"
61681,"cond|1|6"
61692,"cond|1|6"
61699,"cond|1|6"
61700,"cond|1|6"
61703,"cond|2|2"
61706,"cond|1|5"
61709,"cond|1|6"
61710,"cond|1|6"
61717,"cond|1|2"
61718,"cond|2|2"
61721,"cond|1|6"
61722,"cond|1|6"
61724,"cond|1|6"
61729,"cond|1|6"
61733,"cond|1|6"
61737,"cond|1|6"
61739,"cond|1|6"
61742,"cond|1|6"
61743,"cond|1|2"
61750,"cond|1|6"
61753,"cond|1|5"
61755,"cond|1|5"
61756,"cond|1|6"
61761,"cond|1|6"
61770,"cond|1|5"
61771,"cond|1|6"
61774,"cond|1|6"
61779,"cond|1|5"
61781,"cond|1|6"
61784,"cond|1|6"
61785,"cond|1|6"
61786,"cond|1|6"
61788,"cond|1|6"
61798,"cond|1|6"
61805,"cond|1|6"
61809,"cond|1|6"
61814,"cond|2|2"
61817,"cond|1|6"
61818,"cond|1|6"
61819,"cond|1|6"
61822,"cond|1|6"
61823,"cond|1|6"
61825,"cond|1|6"
61835,"cond|1|6"
61844,"cond|1|6"
61846,"cond|1|6"
61849,"cond|1|6"
61850,"cond|1|6"
61854,"cond|1|6"
61866,"cond|1|6"
61871,"cond|2|1"
61874,"cond|1|6"
61875,"cond|1|6"
61876,"cond|2|1"
61882,"cond|1|6"
61889,"cond|2|1"
61892,"cond|1|6"
61895,"cond|1|6"
61905,"cond|1|5"
61907,"cond|1|6"
61910,"cond|1|6"
61914,"cond|1|6"
61923,"cond|1|5"
61927,"cond|1|6"
61928,"cond|2|1"
61935,"cond|2|2"
61936,"cond|1|6"
61938,"cond|1|6"
61939,"cond|1|6"
61942,"cond|2|2"
61945,"cond|1|6"
61948,"cond|1|6"
61964,"cond|1|6"
61974,"cond|1|6"
61976,"cond|1|6"
61978,"cond|1|5"
61982,"cond|1|6"
61984,"cond|1|6"
61985,"cond|1|6"
61987,"cond|1|1"
62001,"cond|1|6"
62003,"cond|2|1"
62006,"cond|1|5"
62008,"cond|1|6"
62010,"cond|1|5"
62012,"cond|1|6"
62015,"cond|1|6"
62016,"cond|1|5"
62018,"cond|1|6"
62029,"cond|1|6"
62030,"cond|1|6"
62039,"cond|1|6"
62043,"cond|2|2"
62047,"cond|1|5"
62055,"cond|1|6"
62056,"cond|1|6"
62063,"cond|1|6"
62065,"cond|2|2"
62068,"cond|1|6"
62070,"cond|1|5"
62072,"cond|1|6"
62076,"cond|1|6"
62082,"cond|1|6"
62083,"cond|1|6"
62091,"cond|1|1"
62094,"cond|1|6"
62097,"cond|1|5"
62100,"cond|1|6"
62101,"cond|1|1"
62106,"cond|1|6"
62108,"cond|1|6"
62110,"cond|1|2"
62113,"cond|2|1"
62115,"cond|1|1"
62118,"cond|1|1"
62131,"cond|1|6"
62132,"cond|1|6"
62139,"cond|1|5"
62146,"cond|1|6"
62147,"cond|1|6"
62150,"cond|1|1"
62153,"cond|1|5"
62155,"cond|2|1"
62160,"cond|1|6"
62167,"cond|1|6"
62168,"cond|1|6"
62170,"cond|1|6"
62181,"cond|1|6"
62185,"cond|1|6"
62189,"cond|1|6"
62190,"cond|1|5"
62197,"cond|1|6"
62203,"cond|1|5"
62204,"cond|1|5"
62209,"cond|1|6"
62212,"cond|1|6"
62218,"cond|1|6"
62219,"cond|1|6"
62225,"cond|1|6"
62238,"cond|1|6"
62239,"cond|1|6"
62245,"cond|1|6"
62252,"cond|1|6"
62254,"cond|1|6"
62258,"cond|1|6"
62262,"cond|1|6"
62263,"cond|1|6"
62268,"cond|1|6"
62277,"cond|1|5"
62280,"cond|1|6"
62292,"cond|1|6"
62304,"cond|1|6"
62305,"cond|1|6"
62306,"cond|1|6"
62322,"cond|1|5"
62323,"cond|1|6"
62329,"cond|1|6"
62331,"cond|1|5"
62333,"cond|1|6"
62337,"cond|1|5"
62341,"cond|1|6"
62349,"cond|1|6"
62350,"cond|1|5"
62351,"cond|1|6"
62352,"cond|1|6"
62357,"cond|1|6"
62359,"cond|1|6"
62361,"cond|2|1"
62362,"cond|1|6"
62365,"cond|2|1"
62374,"cond|1|6"
62376,"cond|2|1"
62378,"cond|1|6"
62380,"cond|1|6"
62382,"cond|1|6"
62386,"cond|1|6"
62387,"cond|2|1"
62398,"cond|1|6"
62400,"cond|1|6"
62404,"cond|1|6"
62417,"cond|2|2"
62427,"cond|1|6"
62429,"cond|1|6"
62430,"cond|1|6"
62441,"cond|1|6"
62443,"cond|1|6"
62444,"cond|1|5"
62449,"cond|1|1"
62461,"cond|1|6"
62463,"cond|1|6"
62464,"cond|1|6"
62465,"cond|1|6"
62472,"cond|1|6"
62477,"cond|1|6"
62483,"cond|1|6"
62488,"cond|1|6"
62492,"cond|1|6"
62493,"cond|1|5"
62497,"cond|1|5"
62499,"cond|1|6"
62504,"cond|1|1"
62506,"cond|1|6"
62518,"cond|1|6"
62521,"cond|1|6"
62527,"cond|1|5"
62528,"cond|1|6"
62529,"cond|1|6"
62531,"cond|1|6"
62532,"cond|1|6"
62539,"cond|1|6"
62541,"cond|1|6"
62544,"cond|1|6"
62545,"cond|1|6"
62551,"cond|1|6"
62553,"cond|1|6"
62559,"cond|1|6"
62562,"cond|2|1"
62563,"cond|1|6"
62566,"cond|1|6"
62568,"cond|1|6"
62569,"cond|1|6"
62570,"cond|1|6"
62578,"cond|1|6"
62583,"cond|1|6"
62592,"cond|1|2"
62597,"cond|1|6"
62604,"cond|1|6"
62609,"cond|1|6"
62611,"cond|2|1"
62624,"cond|1|6"
62632,"cond|1|6"
62634,"cond|1|6"
62642,"cond|2|2"
62644,"cond|1|6"
62647,"cond|1|6"
62650,"cond|1|5"
62654,"cond|1|1"
62655,"cond|1|6"
62656,"cond|1|6"
62659,"cond|1|6"
62669,"cond|2|1"
62671,"cond|1|6"
62672,"cond|1|6"
62673,"cond|1|6"
62674,"cond|1|6"
62679,"cond|1|6"
62694,"cond|1|6"
62697,"cond|2|2"
62700,"cond|1|6"
62701,"cond|1|5"
62702,"cond|1|6"
62707,"cond|1|6"
62711,"cond|1|6"
62714,"cond|1|6"
62717,"cond|1|6"
62718,"cond|1|6"
62719,"cond|1|6"
62720,"cond|1|6"
62722,"cond|1|6"
62724,"cond|2|1"
62727,"cond|1|6"
62736,"cond|1|5"
62738,"cond|2|2"
62743,"cond|1|6"
62745,"cond|1|6"
62747,"cond|1|6"
62750,"cond|1|6"
62751,"cond|2|1"
62753,"cond|1|6"
62760,"cond|1|6"
62769,"cond|1|6"
62778,"cond|1|6"
62779,"cond|2|1"
62781,"cond|1|6"
62794,"cond|1|6"
62796,"cond|1|6"
62799,"cond|1|6"
62800,"cond|1|6"
62804,"cond|1|6"
62807,"cond|1|6"
62810,"cond|1|6"
62814,"cond|1|6"
62824,"cond|1|6"
62827,"cond|1|6"
62832,"cond|1|5"
62835,"cond|1|6"
62837,"cond|1|6"
62840,"cond|1|6"
62852,"cond|1|5"
62853,"cond|1|6"
62856,"cond|1|2"
62861,"cond|1|6"
62863,"cond|1|6"
62865,"cond|1|6"
62868,"cond|1|2"
62870,"cond|1|6"
62871,"cond|1|6"
62872,"cond|1|1"
62876,"cond|1|6"
62877,"cond|1|6"
62881,"cond|1|6"
62883,"cond|1|6"
62884,"cond|1|5"
62890,"cond|1|6"
62895,"cond|1|6"
62896,"cond|1|6"
62900,"cond|1|6"
62908,"cond|2|1"
62912,"cond|1|6"
62919,"cond|1|6"
62921,"cond|1|6"
62923,"cond|1|6"
62932,"cond|1|6"
62933,"cond|1|6"
62934,"cond|1|6"
62936,"cond|1|6"
62937,"cond|1|6"
62938,"cond|1|6"
62942,"cond|1|6"
62945,"cond|1|6"
62966,"cond|1|6"
62967,"cond|2|1"
62976,"cond|1|4"
62978,"cond|1|6"
62980,"cond|1|6"
62986,"cond|2|2"
62990,"cond|1|6"
62991,"cond|1|6"
62992,"cond|1|5"
62993,"cond|1|6"
62996,"cond|1|6"
62997,"cond|1|1"
63000,"cond|1|6"
63005,"cond|1|6"
63013,"cond|1|6"
63014,"cond|1|6"
63015,"cond|1|6"
63019,"cond|2|1"
63023,"cond|1|6"
63024,"cond|1|6"
63026,"cond|1|6"
63028,"cond|1|6"
63031,"cond|1|6"
63034,"cond|1|6"
63036,"cond|1|6"
63037,"cond|1|2"
63042,"cond|1|6"
63043,"cond|1|6"
63045,"cond|2|2"
63050,"cond|1|5"
63051,"cond|1|6"
63054,"cond|1|6"
63055,"cond|1|6"
63057,"cond|1|6"
63060,"cond|1|6"
63063,"cond|1|6"
63069,"cond|2|1"
63070,"cond|1|6"
63071,"cond|1|6"
63072,"cond|1|6"
63080,"cond|1|6"
63083,"cond|1|6"
63087,"cond|1|6"
63095,"cond|1|6"
63096,"cond|1|6"
63100,"cond|2|1"
63102,"cond|1|6"
63106,"cond|1|6"
63111,"cond|1|6"
63119,"cond|1|6"
63122,"cond|2|2"
63126,"cond|1|6"
63132,"cond|1|6"
63133,"cond|1|6"
63143,"cond|1|6"
63144,"cond|1|4"
63146,"cond|1|6"
63149,"cond|1|6"
63160,"cond|1|6"
63162,"cond|1|6"
63163,"cond|1|5"
63167,"cond|1|6"
63168,"cond|1|6"
63173,"cond|1|6"
63174,"cond|1|6"
63177,"cond|2|1"
63187,"cond|1|6"
63194,"cond|1|6"
63197,"cond|2|1"
63201,"cond|1|6"
63209,"cond|1|6"
63218,"cond|1|6"
63221,"cond|1|6"
63223,"cond|1|6"
63226,"cond|1|6"
63233,"cond|1|6"
63236,"cond|1|6"
63240,"cond|1|6"
63241,"cond|1|6"
63246,"cond|1|6"
63249,"cond|1|6"
63270,"cond|1|6"
63281,"cond|1|5"
63282,"cond|1|6"
63284,"cond|1|6"
63288,"cond|1|6"
63291,"cond|1|6"
63293,"cond|1|6"
63300,"cond|1|6"
63305,"cond|1|6"
63307,"cond|1|5"
63308,"cond|1|6"
63309,"cond|1|6"
63316,"cond|1|6"
63318,"cond|1|6"
63320,"cond|1|6"
63321,"cond|1|6"
63330,"cond|1|6"
63334,"cond|1|6"
63339,"cond|1|6"
63340,"cond|1|6"
63341,"cond|1|6"
63343,"cond|1|6"
63344,"cond|1|6"
63347,"cond|1|6"
63348,"cond|1|6"
63370,"cond|1|5"
63372,"cond|2|1"
63378,"cond|1|6"
63383,"cond|1|6"
63387,"cond|1|2"
63391,"cond|1|6"
63392,"cond|1|1"
63393,"cond|1|5"
63394,"cond|1|6"
63399,"cond|2|1"
63402,"cond|1|6"
63404,"cond|1|6"
63408,"cond|1|6"
63420,"cond|2|1"
63425,"cond|1|6"
63429,"cond|1|6"
63431,"cond|1|4"
63433,"cond|1|5"
63438,"cond|1|6"
63441,"cond|1|6"
63444,"cond|1|6"
63445,"cond|1|6"
63449,"cond|1|6"
63455,"cond|1|6"
63459,"cond|1|6"
63460,"cond|1|6"
63461,"cond|1|6"
63463,"cond|2|1"
63466,"cond|1|6"
63470,"cond|2|2"
63471,"cond|1|6"
63472,"cond|1|6"
63476,"cond|1|6"
63490,"cond|1|6"
63493,"cond|1|6"
63494,"cond|1|6"
63497,"cond|1|6"
63500,"cond|1|6"
63504,"cond|1|2"
63510,"cond|1|6"
63515,"cond|1|6"
63520,"cond|1|6"
63526,"cond|1|6"
63529,"cond|1|6"
63530,"cond|1|6"
63531,"cond|1|6"
63538,"cond|1|6"
63543,"cond|1|6"
63550,"cond|1|5"
63552,"cond|1|6"
63558,"cond|1|6"
63560,"cond|1|5"
63564,"cond|1|6"
63565,"cond|2|1"
63567,"cond|1|6"
63572,"cond|1|6"
63575,"cond|1|6"
63586,"cond|1|6"
63587,"cond|1|6"
63602,"cond|1|6"
63605,"cond|1|6"
63612,"cond|1|6"
63615,"cond|1|5"
63620,"cond|1|6"
63625,"cond|1|6"
63629,"cond|1|6"
63632,"cond|1|6"
63641,"cond|1|6"
63644,"cond|1|6"
63645,"cond|1|6"
63649,"cond|1|2"
63653,"cond|1|6"
63657,"cond|1|6"
63668,"cond|1|6"
63672,"cond|1|6"
63677,"cond|1|6"
63680,"cond|1|6"
63682,"cond|1|6"
63685,"cond|1|6"
63688,"cond|2|1"
63689,"cond|1|6"
63690,"cond|1|6"
63696,"cond|1|6"
63698,"cond|1|6"
63699,"cond|1|6"
63707,"cond|1|6"
63708,"cond|1|6"
63709,"cond|2|1"
63718,"cond|1|6"
63729,"cond|1|6"
63739,"cond|1|6"
63741,"cond|1|6"
63745,"cond|1|6"
63747,"cond|1|6"
63749,"cond|1|5"
63765,"cond|1|6"
63769,"cond|1|6"
63771,"cond|1|6"
63774,"cond|1|6"
63776,"cond|1|6"
63783,"cond|2|2"
63784,"cond|1|6"
63788,"cond|1|6"
63790,"cond|2|2"
63791,"cond|1|6"
63792,"cond|1|6"
63799,"cond|1|2"
63803,"cond|1|6"
63816,"cond|1|6"
63817,"cond|1|6"
63819,"cond|1|6"
63820,"cond|1|6"
63822,"cond|1|6"
63823,"cond|1|6"
63827,"cond|1|6"
63830,"cond|1|6"
63833,"cond|1|6"
63834,"cond|1|5"
63838,"cond|1|6"
63843,"cond|1|6"
63844,"cond|2|2"
63862,"cond|2|3"
63863,"cond|1|6"
63875,"cond|1|6"
63877,"cond|2|1"
63878,"cond|1|6"
63879,"cond|2|1"
63880,"cond|1|6"
63884,"cond|1|6"
63890,"cond|1|6"
63902,"cond|1|6"
63912,"cond|1|6"
63919,"cond|1|6"
63921,"cond|1|6"
63923,"cond|1|6"
63924,"cond|1|6"
63930,"cond|1|5"
63941,"cond|1|6"
63944,"cond|2|1"
63948,"cond|1|6"
63951,"cond|1|6"
63955,"cond|1|6"
63967,"cond|1|6"
63969,"cond|1|6"
63971,"cond|1|6"
63972,"cond|1|6"
63983,"cond|1|6"
63984,"cond|1|6"
63985,"cond|1|6"
63987,"cond|1|6"
63990,"cond|2|2"
63991,"cond|1|6"
63993,"cond|1|6"
63994,"cond|1|6"
63995,"cond|1|1"
63996,"cond|1|5"
64002,"cond|1|5"
64008,"cond|1|6"
64011,"cond|2|2"
64016,"cond|1|6"
64019,"cond|2|1"
64020,"cond|1|6"
64025,"cond|1|5"
64031,"cond|1|6"
64032,"cond|1|6"
64037,"cond|2|2"
64040,"cond|1|6"
64053,"cond|1|6"
64056,"cond|2|1"
64059,"cond|2|1"
64060,"cond|1|6"
64069,"cond|2|1"
64070,"cond|1|6"
64078,"cond|1|5"
64079,"cond|1|6"
64098,"cond|1|6"
64107,"cond|1|6"
64120,"cond|2|2"
64123,"cond|1|6"
64131,"cond|1|6"
64135,"cond|1|6"
64137,"cond|1|6"
64142,"cond|1|6"
64143,"cond|1|6"
64144,"cond|1|6"
64150,"cond|2|1"
64153,"cond|1|1"
64154,"cond|1|6"
64157,"cond|1|5"
64164,"cond|1|5"
64168,"cond|1|6"
64171,"cond|1|6"
64176,"cond|1|6"
64177,"cond|1|6"
64180,"cond|1|6"
64181,"cond|1|5"
64182,"cond|1|6"
64184,"cond|1|6"
64185,"cond|1|6"
64186,"cond|1|6"
64188,"cond|1|6"
64205,"cond|1|2"
64208,"cond|1|6"
64209,"cond|1|6"
64210,"cond|1|1"
64219,"cond|1|6"
64221,"cond|1|6"
64223,"cond|1|6"
64228,"cond|1|6"
64234,"cond|1|6"
64236,"cond|1|6"
64245,"cond|1|5"
64253,"cond|1|6"
64254,"cond|1|6"
64255,"cond|1|6"
64261,"cond|2|2"
64262,"cond|1|6"
64267,"cond|1|6"
64271,"cond|1|6"
64273,"cond|2|1"
64277,"cond|1|6"
64291,"cond|1|6"
64299,"cond|1|6"
64301,"cond|1|5"
64303,"cond|1|6"
64305,"cond|1|6"
64309,"cond|1|6"
64315,"cond|2|1"
64322,"cond|1|6"
64326,"cond|1|6"
64332,"cond|1|6"
64337,"cond|1|4"
64341,"cond|1|6"
64345,"cond|2|2"
64346,"cond|1|6"
64347,"cond|1|6"
64348,"cond|1|6"
64353,"cond|1|6"
64355,"cond|2|1"
64364,"cond|1|5"
64367,"cond|1|6"
64372,"cond|1|6"
64373,"cond|1|6"
64378,"cond|1|6"
64391,"cond|1|6"
64394,"cond|1|6"
64395,"cond|1|6"
64398,"cond|2|1"
64401,"cond|1|6"
64403,"cond|1|6"
64408,"cond|1|6"
64419,"cond|1|6"
64433,"cond|2|2"
64434,"cond|1|6"
64438,"cond|1|6"
64442,"cond|1|6"
64443,"cond|1|6"
64449,"cond|1|6"
64451,"cond|1|6"
64452,"cond|1|6"
64454,"cond|1|6"
64460,"cond|1|6"
64462,"cond|1|6"
64463,"cond|1|1"
64471,"cond|1|5"
64472,"cond|1|6"
64473,"cond|1|6"
64476,"cond|1|6"
64479,"cond|1|6"
64485,"cond|1|5"
64487,"cond|2|2"
64492,"cond|1|6"
64494,"cond|1|6"
64519,"cond|2|2"
64520,"cond|1|6"
64523,"cond|1|6"
64541,"cond|1|5"
64545,"cond|1|6"
64552,"cond|1|6"
64556,"cond|1|6"
64558,"cond|1|6"
64560,"cond|1|6"
64567,"cond|1|6"
64570,"cond|1|6"
64578,"cond|1|1"
64585,"cond|1|6"
64587,"cond|2|1"
64592,"cond|1|6"
64593,"cond|2|1"
64595,"cond|1|6"
64597,"cond|1|6"
64598,"cond|1|6"
64599,"cond|1|6"
64600,"cond|1|6"
64606,"cond|1|6"
64607,"cond|1|6"
64608,"cond|2|1"
64614,"cond|1|6"
64616,"cond|1|6"
64620,"cond|1|5"
64623,"cond|2|1"
64631,"cond|1|6"
64633,"cond|1|6"
64639,"cond|1|6"
64640,"cond|1|6"
64642,"cond|1|6"
64648,"cond|1|6"
64649,"cond|1|6"
64650,"cond|1|5"
64652,"cond|1|6"
64657,"cond|1|6"
64673,"cond|1|6"
64674,"cond|1|6"
64679,"cond|1|6"
64681,"cond|1|6"
64683,"cond|1|6"
64684,"cond|1|6"
64685,"cond|1|6"
64688,"cond|1|6"
64689,"cond|1|5"
64694,"cond|1|5"
64705,"cond|1|6"
64706,"cond|1|6"
64714,"cond|2|1"
64716,"cond|1|5"
64721,"cond|1|6"
64729,"cond|1|6"
64739,"cond|1|6"
64749,"cond|2|1"
64772,"cond|1|2"
64777,"cond|1|6"
64778,"cond|2|2"
64779,"cond|1|6"
64782,"cond|1|6"
64786,"cond|1|6"
64787,"cond|1|6"
64788,"cond|1|6"
64795,"cond|1|6"
64797,"cond|2|2"
64801,"cond|1|1"
64806,"cond|1|6"
64807,"cond|2|1"
64814,"cond|1|6"
64819,"cond|1|6"
64823,"cond|1|6"
64828,"cond|1|5"
64829,"cond|1|3"
64830,"cond|1|6"
64838,"cond|1|6"
64841,"cond|2|1"
64848,"cond|1|6"
64856,"cond|1|6"
64857,"cond|1|6"
64859,"cond|1|1"
64861,"cond|1|6"
64875,"cond|1|6"
64880,"cond|1|6"
64888,"cond|1|6"
64894,"cond|1|5"
64896,"cond|1|6"
64908,"cond|1|5"
